Time_UTC_Chile,Los_Tilos,San_Antonio_de_Naltahua,San_Pedro_de_Melipilla,Carmen_Rosa
04/12/15,17.8,15.6,15,15.8895833333333
04/13/15,17.8,17.4,18,15.9416666666667
04/14/15,16,17.8,18.2,16.3666666666667
04/15/15,13.6,13.4,13.2,13.89375
04/16/15,15.2,14.4,14.5,14.5166666666667
04/17/15,14.8,14.8,14.7,14.1395833333333
04/18/15,16.4,14.2,13.6,14.38125
04/19/15,11.4,12,12.1,12.125
04/20/15,12.8,14.1,14.2,12.05
04/21/15,14.4,13.1,13.2,13.1208333333333
04/22/15,16.4,14.8,14.6,14.575
04/23/15,17,16,15.2,15.7354166666667
04/24/15,17.4,14.4,14,14.7645833333333
04/25/15,13.5,13.5,13.8,12.51875
04/26/15,13.8,15.8,16,13.3041666666667
04/27/15,15.6,14.8,14,14.0333333333333
04/28/15,16.4,14.7,14.6,14.4958333333333
04/29/15,16.4,16,16.4,15.70625
04/30/15,16.7,16.4,16.2,16.15625
05/01/15,13.4,12.7,12.9,13.3395833333333
05/02/15,12.9,13.2,12.1,11.9166666666667
05/03/15,11.9,12.8,11.4,12.03125
05/04/15,12.8,12.1,11.8,12.1541666666667
05/05/15,13.2,12,11.7,12.2708333333333
05/06/15,14.8,13.2,12.8,13.8854166666667
05/07/15,14,14.2,12.4,12.75625
05/08/15,9.9,11.2,12,9.14583333333334
05/09/15,11.8,12.6,13.6,11.65
05/10/15,13.8,14.5,14.4,13.0458333333333
05/11/15,13.2,13.5,13.8,13.2958333333333
05/12/15,11.5,11.8,12.9,10.5604166666667
05/13/15,12.4,12.5,13,12.8916666666667
05/14/15,12.6,11.6,12.5,12.6583333333333
05/15/15,13.8,13.5,13.8,15.0032258064516
05/16/15,13.4,12.4,11.9,11.58125
05/17/15,12.5,10.2,13,10.2958333333333
05/18/15,14.8,14.6,15.6,12.26875
05/19/15,18.8,14.5,12,13.0083333333333
05/20/15,11.8,12.3,13,12.1583333333333
05/21/15,11.4,11.8,12,10.7041666666667
05/22/15,9.6,10.1,11.8,10.28125
05/23/15,9.6,10.1,9.7,10.0291666666667
05/24/15,8.2,9,8.5,8.21875
05/25/15,7.4,6.4,6.6,6.61041666666667
05/26/15,8.2,7,6.6,7.24583333333333
05/27/15,12.5,10.1,9.5,9.30833333333333
05/28/15,11.6,9.4,9.1,9.66458333333333
05/29/15,13.1,12.4,12.9,12.7916666666667
05/30/15,9.6,10.4,10.6,8.8
05/31/15,9.3,10.3,9.9,7.87291666666667
06/01/15,12.2,9.4,10.2,9.1
06/02/15,13.2,11.7,12.3,11.18125
06/03/15,13.7,13.2,14.3,11.4617021276596
06/04/15,13,12.2,12.6,10.54375
06/05/15,12,11.3,12.4,11.0416666666667
06/06/15,12.2,12.6,12.4,12.5368421052632
06/07/15,12.8,13.1,12.2,11.8625
06/08/15,11.7,11.1,10.2,9.26875
06/09/15,9.4,11.5,13,10.3434782608696
06/10/15,10.6,9,9.5,10.26875
06/11/15,7.7,8.4,7.4,8.53125
06/12/15,7,5.8,5.3,6.50227272727273
06/13/15,6.8,7.1,6.6,6.06458333333333
06/14/15,5.9,7.2,7.2,6.11041666666667
06/15/15,7.6,9.4,8,8.50625
06/16/15,6.8,6.6,8,7.48936170212766
06/17/15,7.1,7.8,7,6.76666666666667
06/18/15,10.6,10.4,7.8,8.2531914893617
06/19/15,12.8,10.6,9.8,9.8
06/20/15,12.6,11.2,10.9,11.725
06/21/15,10.9,10.2,8.4,10.0895833333333
06/22/15,12.4,8.8,7.4,9.49166666666667
06/23/15,9,8.2,7.6,6.675
06/24/15,8.3,9.2,11.6,7.89583333333333
06/25/15,10.6,10.8,10.8,8.84583333333333
06/26/15,11.4,11,10.4,8.77708333333333
06/27/15,11.7,9.8,9.6,9.34583333333333
06/28/15,10,8.5,8.8,9.39791666666667
06/29/15,9.2,6.9,6.8,7.30208333333333
06/30/15,9.7,8.4,9.8,7.675
07/01/15,10,8,9.2,8.22083333333333
07/02/15,11.1,9.7,10.5,9.83125
07/03/15,9.2,10.3,9,9.85416666666667
07/04/15,9.9,7.2,5.9,6.65
07/05/15,8,6.4,6.9,6.96458333333333
07/06/15,8,7.2,8.6,6.86086956521739
07/07/15,10.2,10,9,8.4531914893617
07/08/15,10.4,9.6,9.7,8.71333333333334
07/09/15,12,11,12.8,10.968085106383
07/10/15,10.6,12.5,12.1,11.15625
07/11/15,10.1,11.6,12.3,10.1833333333333
07/12/15,9.8,10.2,10.1,9.96458333333333
07/13/15,6.6,7.2,8.1,8.05555555555556
07/14/15,6.8,7.2,7.2,5.9531914893617
07/15/15,6,5.5,6.6,4.82765957446808
07/16/15,9.8,9.4,10.5,8.02083333333333
07/17/15,10.2,8.8,9.6,7.96041666666667
07/18/15,6.3,7.2,7.6,6.19791666666667
07/19/15,6.6,7.6,8.4,7.89791666666667
07/20/15,6.6,7.4,7.1,7.42093023255814
07/21/15,7.2,8,8.1,7.2
07/22/15,8,9,9.2,7.03125
07/23/15,10.4,10.9,10,8.43333333333333
07/24/15,13.6,10.7,9.9,9.97916666666667
07/25/15,13.4,13.3,11.5,11.2291666666667
07/26/15,11.2,9,10.5,8.24791666666667
07/27/15,9.5,9.1,11.8,9.24583333333333
07/28/15,9.4,9.8,10.1,10.0104166666667
07/29/15,13.1,13.5,12.8,11.3041666666667
07/30/15,8.7,7.3,8.1,7.93541666666667
07/31/15,9.2,8.7,10,9.03958333333333
08/01/15,10,12.4,11.6,10.1645833333333
08/02/15,9.9,10.8,9.8,10.3479166666667
08/03/15,8.6,8.8,9.8,9.08958333333333
08/04/15,15.6,15,14,13.2854166666667
08/05/15,13.2,13.5,13.2,12.3645833333333
08/06/15,9.6,10.2,11.8,9.6875
08/07/15,7.9,8.2,11.4,8.42926829268293
08/08/15,12,14.8,13.3,11.5895833333333
08/09/15,9.9,11.3,10.9,10.4208333333333
08/10/15,9,10.1,9.8,10.0395833333333
08/11/15,8.6,8.4,9.8,9.32553191489362
08/12/15,6.4,,7.9,7.4625
08/13/15,7.1,,10,6.86666666666667
08/14/15,9.1,,10.1,9.72708333333333
08/15/15,8.5,,9.2,9.1375
08/16/15,8.9,,8.2,9.20833333333333
08/17/15,9.2,,8.8,9.12083333333334
08/18/15,10.5,,10.2,11.1130434782609
08/19/15,13.2,15.2,10.4,12.3375
08/20/15,14.2,9.3,10.8,12.0895833333333
08/21/15,10.8,,9.9,11.56875
08/22/15,10.4,,11,10.6666666666667
08/23/15,11.4,,10.6,12.11875
08/24/15,13.2,15.4,13.2,12.4583333333333
08/25/15,11.4,11.6,12.2,11.1791666666667
08/26/15,13,12.2,13,12.9770833333333
08/27/15,12.2,11.2,10,11.4520833333333
08/28/15,16,15.4,13.3,14.0395833333333
08/29/15,14.2,13.6,14.2,13.2479166666667
08/30/15,15.2,14.8,15.9,16.04375
08/31/15,15.8,16.3,15.6,17.6583333333333
09/01/15,16.2,16.5,16,17.75
09/02/15,16.3,15.5,15.2,17.3979166666667
09/03/15,16.1,14.7,14,17.0875
09/04/15,16.8,14.4,12.6,15.68125
09/05/15,15,10,11.3,10.7386363636364
09/06/15,13.6,15.4,14.8,13.5604166666667
09/07/15,9.8,11,12.4,11.4166666666667
09/08/15,7.9,9.8,11.6,9.76041666666667
09/09/15,9.4,10.6,11.1,9.87291666666667
09/10/15,10.7,11.1,11.5,10.7625
09/11/15,10.2,11,10.4,10.0658536585366
09/12/15,12.5,12.4,11.2,13.60625
09/13/15,15,13.7,12.4,14.45
09/14/15,14.6,14.7,13.6,13.7787234042553
09/15/15,8.8,10.1,11.2,9.69583333333333
09/16/15,10.6,12,11.4,11.0348837209302
09/17/15,13.4,13.4,12.1,13.0625
09/18/15,11.4,11.4,10.5,11.8958333333333
09/19/15,11.1,12.6,11.4,12.2833333333333
09/20/15,15.1,14.2,14.2,13.9958333333333
09/21/15,13.5,13.4,11.4,13.1708333333333
09/22/15,13.3,13.9,12.6,13.3854166666667
09/23/15,12.6,12.8,10.4,13.5916666666667
09/24/15,7.3,7.8,9.8,8.76666666666667
09/25/15,8.3,9.2,9.9,8.94583333333333
09/26/15,11.7,13.5,13.6,12.00625
09/27/15,10.8,12.2,12.2,11.91875
09/28/15,17.2,16.6,16.1,16.4541666666667
09/29/15,16.5,16.6,16.2,16.0311111111111
09/30/15,17,15.8,14.6,15.9333333333333
10/01/15,12.5,12.4,11.4,12.4479166666667
10/02/15,15.5,14,14.7,14.4145833333333
10/03/15,14.5,13.2,12.8,12.8
10/04/15,12,13.2,13.5,12.3354166666667
10/05/15,11.5,12.9,13.4,11.7291666666667
10/06/15,11.2,12.8,13,11.9208333333333
10/07/15,10.6,10.4,9.6,10.628125
10/08/15,9.4,9.9,10.1,12.2064516129032
10/09/15,11.4,10.8,10.3,11.0744186046512
10/10/15,12.3,12.2,11.9,13.1958333333333
10/11/15,13.8,13.8,12,14.3583333333333
10/12/15,15,14,11.4,13.6395833333333
10/13/15,15.2,12.8,12.8,14.8375
10/14/15,9.2,9.7,9.2,10.2613636363636
10/15/15,10,10.6,10.9,14.6333333333333
10/16/15,9.6,10,10.9,9.89545454545455
10/17/15,13.8,13,13.4,13.4895833333333
10/18/15,15.7,16,15.4,15.8395833333333
10/19/15,11.4,10.4,11,12.1808510638298
10/20/15,12.6,11.2,11.6,11.1666666666667
10/21/15,12.6,12.9,11.6,12.6604166666667
10/22/15,15.2,14.5,13,14.4145833333333
10/23/15,13.8,13.9,11.9,14.2375
10/24/15,14,13.9,13,13.95
10/25/15,14.1,14.5,13.4,14.8270833333333
10/26/15,16,15.7,15,15.625
10/27/15,18,16.8,15.7,15.8088888888889
10/28/15,15.4,14.4,15.8,15.1125
10/29/15,16.5,15.2,14.8,15.6583333333333
10/30/15,16.6,16.8,15,16.4208333333333
10/31/15,15.6,15.2,13.4,15.3583333333333
11/01/15,14.2,14.1,12.4,13.9104166666667
11/02/15,12.1,13.9,13.8,12.5042553191489
11/03/15,16,16.8,17.1,15.8333333333333
11/04/15,17.4,18.9,19.4,17.7854166666667
11/05/15,17.4,16.8,16,16.88125
11/06/15,17.8,15.7,14.3,14.7791666666667
11/07/15,16,14.8,14.2,14.5916666666667
11/08/15,14.2,14.6,14.6,14.2891304347826
11/09/15,15.4,16.6,13,15.1520833333333
11/10/15,16.2,16,14.6,15.9
11/11/15,16.4,18,15.2,15.95625
11/12/15,17,17.8,18.1,16.8066666666667
11/13/15,18.4,19,18.5,18.8520833333333
11/14/15,19.8,18.6,16.8,18.6125
11/15/15,18,16.4,14.8,16.7729166666667
11/16/15,15.2,14.2,14.2,14.45625
11/17/15,17.5,18,17.7,17.2488888888889
11/18/15,14.5,14.8,13.2,13.5416666666667
11/19/15,13.4,14.4,12.7,13.83125
11/20/15,16.6,15.8,15.2,15.0590909090909
11/21/15,,15.4,15,15.5604166666667
11/22/15,,16.6,15.6,15.99375
11/23/15,18.4,16.4,14.6,16.3979166666667
11/24/15,15.2,14.9,13.5,14.8673913043478
11/25/15,16.2,16,15.6,16.8895833333333
11/26/15,15.2,15,14,15.6375
11/27/15,15.8,16.2,15.6,16.5645833333333
11/28/15,19.6,17.6,18.4,17.8958333333333
11/29/15,20,18.8,17.3,19.4916666666667
11/30/15,18.3,17.1,16.3,16.725
12/01/15,19.2,18,17,17.1104166666667
12/02/15,16.4,16.6,15,15.125
12/03/15,19.2,19.2,17.7,17.5875
12/04/15,19,18.7,18.7,18.8583333333333
12/05/15,20.2,19.5,18.7,18.9875
12/06/15,20.2,20.4,20.4,18.19375
12/07/15,20.5,20.3,20,19.4044444444444
12/08/15,19.8,18.4,16,18.3604166666667
12/09/15,19.8,18.4,16.5,18.68125
12/10/15,20.4,18.8,16.7,19.05
12/11/15,19.4,17.4,17.4,18.0375
12/12/15,18.4,16.7,14.8,16.38125
12/13/15,16.2,16.1,15.1,14.34375
12/14/15,19,18.5,16.6,18.2770833333333
12/15/15,21,19.8,19.4,19.2916666666667
12/16/15,16.9,16.1,15,16.7833333333333
12/17/15,17.7,16.7,16.6,17.49375
12/18/15,19.4,19.2,19,19.1729166666667
12/19/15,19.4,17.6,15.7,18.5541666666667
12/20/15,16.8,16.4,16.3,16.18125
12/21/15,17.4,16.2,15.4,15.9395833333333
12/22/15,17,17.2,16.4,17.0541666666667
12/23/15,20.8,20.5,20.2,19.5145833333333
12/24/15,22,20.5,20,20.9104166666667
12/25/15,21.5,18.8,16.7,19.9666666666667
12/26/15,22.2,19.6,17.8,20.2770833333333
12/27/15,22.4,20.4,18.3,20.8583333333333
12/28/15,21.5,19.4,17.4,19.6770833333333
12/29/15,20.6,20.4,19.8,18.3791666666667
12/30/15,22.6,23.4,22.6,20.36875
12/31/15,21.1,19.8,18.4,20.0479166666667
01/01/16,20.8,18.9,19.6,18.2895833333333
01/02/16,20.7,20.3,20.8,18.5333333333333
01/03/16,17.4,17,17.2,17.8333333333333
01/04/16,20.9,22.1,20.2,20.1895833333333
01/05/16,21.4,20.6,19,20.16875
01/06/16,21.8,22.4,20.8,20.675
01/07/16,20.5,21.1,20.8,20.859375
01/08/16,20.4,20.8,19.6,19.4479166666667
01/09/16,21.2,20.8,20,20.1833333333333
01/10/16,20.8,19.4,19,19.5229166666667
01/11/16,18.6,19.2,17.5,17.5659090909091
01/12/16,17.6,19.2,18.4,17.4479166666667
01/13/16,20.4,20,19.2,20.1520833333333
01/14/16,20.1,19.6,19.5,18.5666666666667
01/15/16,20.9,20.5,20,20.4708333333333
01/16/16,22.4,21.6,22.2,22.1375
01/17/16,23.3,22.5,22.8,22.825
01/18/16,21.8,19.4,17.5,20.5229166666667
01/19/16,21.3,21.4,22.2,20.64375
01/20/16,22.4,20.5,19.4,21.0666666666667
01/21/16,20.8,19.2,20.3,19.5666666666667
01/22/16,21.5,20.3,19.4,20.3782608695652
01/23/16,19.4,18.2,18.6,18.7854166666667
01/24/16,19,19.8,21,18.8645833333333
01/25/16,17.3,18.4,18.8,16.868085106383
01/26/16,18.6,19.4,17.6,18.70625
01/27/16,19.8,20.4,20.8,19.4958333333333
01/28/16,23,22.3,21.1,21.6083333333333
01/29/16,19.4,19.1,18.8,18.7
01/30/16,22.6,21.6,22.3,21.3375
01/31/16,21.4,20.2,20.5,20.325
02/01/16,21.6,20.5,19,19.5625
02/02/16,20.2,19.8,18.8,18.2583333333333
02/03/16,20.7,22.2,21.2,19.6166666666667
02/04/16,21.4,20.9,19.3,19.66875
02/05/16,21.2,19.6,17.4,18.8916666666667
02/06/16,20.5,18.2,17.2,18.3416666666667
02/07/16,19.6,17.5,17.4,17.5708333333333
02/08/16,20.8,19.4,19.8,18.76875
02/09/16,22,19.9,17.9,20.1333333333333
02/10/16,20,18.8,18.2,18.35625
02/11/16,20.1,18.6,17.8,18.0854166666667
02/12/16,19.4,18.2,18.8,17.54375
02/13/16,20.8,19.8,20,19.5708333333333
02/14/16,22,20.8,21.4,20.8083333333333
02/15/16,22.2,20.2,18.8,20.0957446808511
02/16/16,17.1,17.7,17,16.6891304347826
02/17/16,19,18.5,17.6,18.04375
02/18/16,20,18.9,19.2,18.8666666666667
02/19/16,22.8,20.8,21.2,20.8872340425532
02/20/16,23,20.6,21.5,20.4958333333333
02/21/16,21.9,19.3,18.4,19.15
02/22/16,22.1,19.3,18.6,19.9395833333333
02/23/16,22.7,20.4,18,20.6933333333333
02/24/16,23,20.8,20.8,20.96875
02/25/16,21.4,19.4,18,19.2340425531915
02/26/16,18.5,17.3,17.2,17.1020833333333
02/27/16,20.3,19.8,19.5,19.3666666666667
02/28/16,21.6,20,19.2,19.5020833333333
02/29/16,20.6,18.6,17,18.7854166666667
03/01/16,22.2,20.7,20,18.9208333333333
03/02/16,21.2,19.2,20.5,18.5416666666667
03/03/16,17.8,16.8,17.2,16.4297872340426
03/04/16,20.6,20.1,20.7,18.125
03/05/16,18.7,18.6,19.9,17.1270833333333
03/06/16,18.6,18.2,17.5,16.4541666666667
03/07/16,15.8,16.6,16.5,14.80625
03/08/16,18,18.1,18.4,16.8833333333333
03/09/16,21.1,20.2,20,19.3875
03/10/16,20.7,17.2,15.8,17.4520833333333
03/11/16,20.4,20,19,17.4875
03/12/16,18.5,17.8,16.8,16.4604166666667
03/13/16,19,18.5,18.7,17.3604166666667
03/14/16,20.7,19.4,17.4,18.05625
03/15/16,21.4,20.2,19.3,18.5125
03/16/16,19.2,16.3,15.2,15.7770833333333
03/17/16,16.8,16.4,17.3,15.7458333333333
03/18/16,18.4,17.6,17.2,16.2770833333333
03/19/16,18,15.6,13.2,15.8083333333333
03/20/16,17.8,18.2,19,16.2166666666667
03/21/16,18.4,18.2,19.2,16.33125
03/22/16,19.7,19.5,19.8,17.4488888888889
03/23/16,16.3,16.6,17.4,15.60625
03/24/16,16.4,14.2,15,14.425
03/25/16,19.8,18.4,19.2,17.3166666666667
03/26/16,15.5,15.2,14.8,15.2666666666667
03/27/16,17,15.2,15.4,15.2291666666667
03/28/16,16.9,16,16.6,14.7666666666667
03/29/16,14.8,13.8,15,13.76875
03/30/16,15,15.6,16,14.3854166666667
03/31/16,18,18.8,17.5,16.6791666666667
04/01/16,17.2,16.7,18.1,15.8479166666667
04/02/16,16.4,16.5,17.2,15.5166666666667
04/03/16,13.6,13,13.4,12.9104166666667
04/04/16,18.1,15.2,15.4,15.9479166666667
04/05/16,14.8,14.4,13,13.0659574468085
04/06/16,16.2,15.4,15.4,13.7395833333333
04/07/16,13.4,14.1,17.4,12.2395833333333
04/08/16,14.7,13.8,15,12.4729166666667
04/09/16,13.4,13.1,12.7,12.3063829787234
04/10/16,13.5,14.4,13.8,11.8229166666667
04/11/16,15.4,14,12,12.8458333333333
04/12/16,12,12.8,13.5,12.8895833333333
04/13/16,12.6,11.5,12.8,10.6583333333333
04/14/16,14.4,14.9,13.6,14.0186046511628
04/15/16,14.4,16.2,16.5,15.0104166666667
04/16/16,16.9,18.4,18.2,16.393023255814
04/17/16,13,14,14.2,13.3270833333333
04/18/16,14.3,16.4,14.4,14.0125
04/19/16,14.7,14.1,15,13.9791666666667
04/20/16,14.6,14.3,14.1,12.975
04/21/16,15.6,18.3,18.3,15.4042553191489
04/22/16,13.6,13.3,12.7,12.4869565217391
04/23/16,11.7,13.5,12.8,12.3270833333333
04/24/16,9,10.5,11.4,10.6958333333333
04/25/16,8.8,9.8,11.1,8.49583333333333
04/26/16,11.4,12.8,12,9.98333333333333
04/27/16,14.2,12.8,12.4,10.59375
04/28/16,13.7,14.2,14.7,12.4458333333333
04/29/16,16,15.8,16.5,14.6229166666667
04/30/16,16.1,16.2,15.1,13.5333333333333
05/01/16,14.1,13.8,14.4,12.9478260869565
05/02/16,18.1,17.8,17.1,15.3291666666667
05/03/16,17.6,18.6,17.6,16.1958333333333
05/04/16,16,14.5,14,13.5854166666667
05/05/16,13.1,14.6,14,13.7416666666667
05/06/16,11.1,11.8,13,11.2
05/07/16,13.4,12,11.4,11.50625
05/08/16,13.4,15.3,13.2,13.3145833333333
05/09/16,13.7,13.4,13.1,12.6166666666667
05/10/16,12.8,13.4,14.2,12.4458333333333
05/11/16,12.3,12.2,12.4,12.3895833333333
05/12/16,11.6,11.6,11.5,10.5395833333333
05/13/16,13.2,14,14.2,11.76875
05/14/16,12.6,13.5,13.9,11.7270833333333
05/15/16,13.8,14,14,13.0770833333333
05/16/16,14.2,14.2,13.5,12.6270833333333
05/17/16,14.3,14.3,15,13.1416666666667
05/18/16,11.2,13.8,13.4,12.0217391304348
05/19/16,13.2,14.8,15.4,12.6916666666667
05/20/16,12.5,14.6,15.3,12.9770833333333
05/21/16,11,12.2,12.9,12.2125
05/22/16,11.9,12.6,12.8,9.90625
05/23/16,14.2,14.2,14.2,12.0041666666667
05/24/16,11.2,10.2,12.9,9.26666666666667
05/25/16,11.2,11,12.3,10.5166666666667
05/26/16,9.4,10,11.4,9.40487804878049
05/27/16,12.5,11.5,11.8,11.13125
05/28/16,9.8,9.8,9.9,9.70208333333333
05/29/16,11.3,12.4,12,11.2895833333333
05/30/16,12.2,13,10.8,11.2291666666667
05/31/16,10.1,10.4,10.2,10.0125
06/01/16,10.5,9.8,9.8,9.32708333333333
06/02/16,9.5,8.8,8.8,8.11458333333333
06/03/16,8,9.6,10,9.22291666666667
06/04/16,9.8,9.1,8,9.38541666666667
06/05/16,8.5,8.6,7.4,7.34583333333333
06/06/16,7.6,7.8,7.2,5.91875
06/07/16,7.8,9.2,7.6,5.60416666666667
06/08/16,10,9.8,7.8,6.91875
06/09/16,7.2,7.1,7.3,5.51666666666667
06/10/16,9.8,8.4,7.9,6.26666666666667
06/11/16,11,7.4,7.6,6.47708333333333
06/12/16,11.8,10.4,11.1,8.78958333333333
06/13/16,10.9,11.4,11.6,11.0458333333333
06/14/16,8,9.6,9.7,9.0125
06/15/16,8.9,6.1,7.4,5.73541666666667
06/16/16,10.6,10.4,7.6,6.74166666666667
06/17/16,12,9.6,7.4,7.45
06/18/16,10.1,8.5,7.8,6.57916666666667
06/19/16,6.8,5.8,5.9,5.79791666666667
06/20/16,6.6,7.4,6.4,8.09583333333334
06/21/16,9.2,8,6.8,5.3304347826087
06/22/16,8.8,4.7,6,4.81041666666667
06/23/16,7.8,5.9,6.2,6.21875
06/24/16,6.8,7.2,7,6.6304347826087
06/25/16,6.8,8,7.6,6.08541666666667
06/26/16,8.4,8.8,8.6,6.52708333333333
06/27/16,12,10.9,10.1,8.73125
06/28/16,12.8,11.5,9.2,8.75625
06/29/16,6.8,7.5,9,7.54375
06/30/16,8,8.4,8.1,6.99791666666667
07/01/16,10.4,8,7.4,8.34583333333333
07/02/16,7,9.4,9.1,7.52708333333334
07/03/16,8.8,8.1,11.2,7.6468085106383
07/04/16,8.2,9.3,9.7,6.96875
07/05/16,8.5,8.1,8,6.20833333333334
07/06/16,8.4,8.6,7.2,6.48636363636364
07/07/16,10,8,7.1,6.875
07/08/16,5.2,5.7,6.4,4.56808510638298
07/09/16,9.9,10,9.8,7.69166666666667
07/10/16,7.6,7.7,9.6,6.7
07/11/16,9.6,11,10.9,9.87083333333333
07/12/16,7.2,7.8,6.8,6.98541666666667
07/13/16,9.4,11.2,11.8,9.31458333333333
07/14/16,10.4,10,8.8,9.475
07/15/16,8.3,9.5,7.3,6.61395348837209
07/16/16,10,9.6,8.1,8.26875
07/17/16,8.8,8.4,8.8,7.51458333333333
07/18/16,9.6,10.2,9.4,7.97083333333333
07/19/16,8.8,8.3,7.8,7.68333333333333
07/20/16,12,11.6,10.8,10.2020833333333
07/21/16,12.3,12.8,12.1,11.9790697674419
07/22/16,12.7,11.4,11.2,11.01875
07/23/16,11.5,12.2,11.9,10.7729166666667
07/24/16,10.2,10.7,12.4,10.1791666666667
07/25/16,10.2,9.2,9.4,9.86041666666667
07/26/16,9,10.3,8.8,8.54782608695652
07/27/16,14.4,14,13.1,12.1083333333333
07/28/16,11.6,12.3,10.4,7.540625
07/29/16,11.9,11,10.2,10.5520833333333
07/30/16,8.6,10.3,8.4,8.53333333333333
07/31/16,9.7,10.6,9.7,10.4604166666667
08/01/16,10.5,10.8,9.7,9.33478260869565
08/02/16,11,9.4,8.3,9.575
