id,Year,Field,Variety,Kg_He,Area_He,B1_median,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8_median,B8A_median,B9_median,B10_median,B11_median,B12_median,EVI_median,GNDVI_median,NDWI_median,NDVI_median,VH_median,VV_median,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
11,2019,THOMPSON 07,THOMPSON,27008.0882352941,3.4,0.098973855376244,0.146946206688881,0.159122094511986,0.142200037837029,0.174584925174713,0.253874927759171,0.27929750084877,0.286361932754517,0.297034680843353,0.370098680257797,0.076601125299931,0.203777879476547,0.127922654151917,0.3377825319767,0.291242927312851,0.161755040287971,0.33532652258873,-16.9949588775635,-9.92004489898682,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
12,2019,THOMPSON 08,THOMPSON,30371.9117647059,3.4,0.086289025843144,0.183419018983841,0.223738566040993,0.191045626997948,0.22957082092762,0.306584924459457,0.332585483789444,0.338391989469528,0.346548676490784,0.42188423871994,0.07561781257391,0.21914067864418,0.129287198185921,0.328400433063507,0.220599621534348,0.206418976187706,0.279467016458511,-17.0060043334961,-9.77692699432373,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,50
13,2019,THOMPSON 96,THOMPSON,27943.8421052632,9.5,0.110185891389847,0.161622241139412,0.174333199858665,0.151835441589355,0.18920710682869,0.270552396774292,0.295771479606628,0.300658673048019,0.31216698884964,0.40495365858078,0.078936763107777,0.211658850312233,0.128004923462868,0.357044458389282,0.278980225324631,0.173498645424843,0.3308385014534,-16.6370239257812,-9.87697124481201,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,42,60,30,28.8,40
14,2019,CRIMSON 99-00,CRIMSON,53384.9590163934,12.2,0.033987641334534,0.042004078626633,0.066346488893032,0.075149245560169,0.122633777558804,0.221985086798668,0.252080678939819,0.263105154037476,0.280326336622238,0.402543395757675,0.06382866948843,0.251083076000214,0.176867991685867,0.333925038576126,0.580294251441956,0.016013748943806,0.540418326854706,-16.5008888244629,-9.74841594696045,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,160,320,60,64,80
15,2019,CRIMSON 04,CRIMSON,61283.5416666667,2.4,0.044915374368429,0.044874954968691,0.069315820932388,0.073919922113419,0.126214444637299,0.233310043811798,0.263512134552002,0.274448812007904,0.289836674928665,0.400598376989365,0.070608340203762,0.242159098386765,0.168304726481438,0.364276140928268,0.59172397851944,0.061622731387615,0.572272479534149,-16.6549510955811,-9.68681907653809,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,80,160,30,32,40
16,2019,TIMCO 14 CR,TIMCO,50073.0487804878,4.1,0.030923623591662,0.042741153389216,0.069504141807556,0.076306588947773,0.120926007628441,0.236285835504532,0.272266447544098,0.279735893011093,0.290337294340134,0.390220016241074,0.04680160805583,0.213869690895081,0.160281747579575,0.357686132192612,0.595640599727631,0.130024328827858,0.566704332828522,-17.0567436218262,-9.94026756286621,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,113,100,30,14.4,50
17,2019,INIAGRAPE ONE 14,INIAGRAPEONE,46748.1818181818,1.1,0.034996375441551,0.046882424503565,0.071307688951492,0.08785430341959,0.128221958875656,0.215722784399986,0.248462527990341,0.258793026208878,0.27775713801384,0.33482563495636,0.049950733780861,0.25124117732048,0.184015229344368,0.297866076231003,0.557774722576141,0.015387474559248,0.489334940910339,-18.2224960327148,-11.4376211166382,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,158,200,30,62.4,0
19,2019,SABLE 14,SABLE,34794.4047619048,4.2,0.136686071753502,0.17502997815609,0.190824434161186,0.183571383357048,0.214302226901054,0.285166561603546,0.310525506734848,0.314872235059738,0.331208467483521,0.411376684904099,0.057612355798483,0.274093180894852,0.181323230266571,0.296128749847412,0.278986185789108,0.049467947334051,0.255917936563492,-17.659574508667,-10.6403522491455,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
20,2019,SABLE 16,SABLE,8711.25,1.9,0.058350641280413,0.060254413634539,0.082251325249672,0.104346677660942,0.138126567006111,0.206915482878685,0.232380479574203,0.237637296319008,0.255397856235504,0.356392800807953,0.076153509318829,0.246171683073044,0.1979800760746,0.227135181427002,0.454425007104874,-0.035917535424233,0.357982039451599,-17.6548366546631,-10.2658004760742,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,81,120,30,28.8,50
21,2020,THOMPSON 00,THOMPSON,37807.8645833333,9.6,0.08082589507103,0.107417322695255,0.126552671194077,0.135091543197632,0.17054371535778,0.238232597708702,0.261535972356796,0.274167597293854,0.286088705062866,0.442822903394699,3.08839774131775,0.237088531255722,0.155749246478081,0.272375375032425,0.373101592063904,0.078011438250542,0.344438880681992,-17.0319023132324,-10.1924753189087,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
22,2020,THOMPSON 07,THOMPSON,38150.5882352941,3.4,0.102809265255928,0.139378443360329,0.158117324113846,0.141329854726791,0.179647251963615,0.311452984809875,0.355595052242279,0.368061304092407,0.380749881267548,0.467140018939972,0.039413459599018,0.202008754014969,0.115018434822559,0.491988152265549,0.378512501716614,0.290344953536987,0.424227267503738,-16.9143047332764,-10.024001121521,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
23,2020,THOMPSON 08,THOMPSON,34097.5,3.4,0.107900269329548,0.179501205682755,0.210168153047562,0.191354259848595,0.227911248803139,0.347476601600647,0.389313846826553,0.402517318725586,0.409612089395523,0.515161216259003,0.087494105100632,0.222160801291466,0.124833837151527,0.447967648506165,0.304802685976028,0.28628733754158,0.348989188671112,-16.9259471893311,-10.1419267654419,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
24,2020,THOMPSON 96,THOMPSON,36522.8947368421,9.5,0.115407280623913,0.156112536787987,0.173039019107819,0.159924313426018,0.194838270545006,0.319498509168625,0.359605520963669,0.369742065668106,0.380265295505524,0.493130087852478,0.056599255651236,0.208631366491318,0.119953736662865,0.46588072180748,0.341352492570877,0.276687175035477,0.38356602191925,-17.0130767822266,-10.1309871673584,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
25,2020,CRIMSON 99-00,CRIMSON,52419.7592373489,12.2,0.038802489638329,0.047147613018751,0.071357369422913,0.084464386105537,0.12960247695446,0.219849869608879,0.251357972621918,0.26596212387085,0.280220001935959,0.431385487318039,2.3036425113678,0.252195954322815,0.18405993282795,0.315999001264572,0.560811400413513,0.01554869953543,0.498786926269531,-16.77783203125,-10.0621643066406,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,160,320,60,64,300
26,2020,CRIMSON 04,CRIMSON,52500.7656182423,2.4,0.035839937627316,0.036420486867428,0.064523965120316,0.067758001387119,0.123139850795269,0.238080561161041,0.271686047315598,0.285154044628143,0.296528905630112,0.428108006715775,0.504233300685883,0.229056879878044,0.158019095659256,0.38164409995079,0.623100638389587,0.099888272583485,0.604214131832123,-16.6395511627197,-9.86571598052979,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,100
27,2020,TIMCO 14 CR,TIMCO,74931.2195121951,4.1,0.026020860299468,0.035613372921944,0.064434960484505,0.064350813627243,0.11560346186161,0.261907398700714,0.311260253190994,0.324889659881592,0.332999467849731,0.460569828748703,0.865827858448029,0.208440661430359,0.142812490463257,0.448463320732117,0.653576791286469,0.206909328699112,0.653106570243835,-17.1343593597412,-10.3409423828125,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,200
28,2020,INIAGRAPE ONE 14,INIAGRAPEONE,24633.1818181818,1.1,0.019354350864887,0.022040056064725,0.05403259024024,0.040707744657993,0.100560963153839,0.306044667959213,0.385922968387604,0.396657466888428,0.408210754394531,0.431359678506851,0.081025019288063,0.182205200195312,0.104335650801659,0.599751591682434,0.759616136550903,0.369805812835693,0.808183073997498,-18.0162448883057,-11.3170127868652,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
29,2020,INIAGRAPE ONE 15,INIAGRAPEONE,26804.8333333333,3,0.011323645710945,0.01989858597517,0.051023323088884,0.034933291375637,0.095693081617355,0.301167130470276,0.380471259355545,0.387443840503693,0.402601480484009,0.45909172296524,0.059364926069975,0.175649255514145,0.092974960803986,0.603105127811432,0.77131187915802,0.386891663074493,0.832596004009247,-16.7209892272949,-10.324164390564,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
30,2020,SABLE 14,SABLE,50314.7256097561,4.2,0.131126686930656,0.176931649446487,0.196492478251457,0.196885734796524,0.224938929080963,0.319177716970444,0.356006443500519,0.362452924251556,0.373881071805954,0.435549706220627,0.376683592796326,0.246050924062729,0.151130005717278,0.337824106216431,0.289392918348312,0.177072569727898,0.289018154144287,-17.290699005127,-10.303316116333,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,81,180,30,28.8,200
31,2020,SABLE 16,SABLE,40519.8267008986,1.9,0.045686207711697,0.049822330474854,0.078693598508835,0.098694957792759,0.142825990915298,0.241030246019363,0.281020969152451,0.294804602861404,0.312497735023499,0.412219762802124,0.152419403195381,0.264095276594162,0.191699907183647,0.324924498796463,0.565411329269409,0.046276956796646,0.482313990592957,-17.6539421081543,-10.5116901397705,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,0,60,30,0,200
