B1_sum,B2_sum,B3_sum,B4_sum,B5_sum,B6_sum,B7_sum,B8_sum,B8A_sum,B9_sum,B10_sum,B11_sum,B12_sum,EVI_sum,GNDVI_sum,NDMI_sum,NDVI_sum,VH_sum,VV_sum,Year,Field
0.318498432636261,0.428091764450073,0.477507025003433,0.430667638778687,0.544376850128174,0.914137125015259,1.05137157440186,1.09138083457947,1.126016497612,1.43268418312073,0.158680438995361,0.610906600952148,0.350686192512512,3.01681590080261,1.1763471364975,3.01681590080261,1.30015850067139,-254.893768310547,-151.263137817383,2020,THOMPSON 07
0.206436932086945,0.308648824691772,0.713425576686859,0.549580276012421,1.28875148296356,3.63015484809875,4.39371061325073,4.45635509490967,4.65446519851685,5.57298374176025,0.386377185583115,2.3645544052124,1.42252922058105,12.6131458282471,8.85592746734619,12.6131458282471,9.45123481750488,-132.31184387207,-82.1510009765625,2018,THOMPSON 08
0.612591028213501,1.28608751296997,1.56105303764343,1.35606682300568,1.59749376773834,2.18434500694275,2.37620186805725,2.42641305923462,2.48159217834473,2.99736595153809,0.792435050010681,1.581209897995,0.953058838844299,7.03460693359375,1.51494550704956,7.03460693359375,1.94252097606659,-153.970550537109,-89.3702774047852,2019,THOMPSON 08
0.389574825763702,0.650747537612915,0.755097448825836,0.686705410480499,0.815376996994019,1.2056782245636,1.35312533378601,1.40084636211395,1.42554926872253,1.83763325214386,0.361493587493896,0.800857424736023,0.456251233816147,3.56438302993774,1.07098650932312,3.56438302993774,1.21261978149414,-255.529861450195,-154.101013183594,2020,THOMPSON 08
0.214547783136368,0.305619567632675,0.747167468070984,0.521865129470825,1.34111559391022,4.01421928405762,4.88403272628784,4.95834922790527,5.15672874450684,6.02241230010986,1.46757853031158,2.44865274429321,1.41890120506287,13.5946254730225,9.71329593658447,13.5946254730225,10.5433912277222,-131.371963500977,-78.9652481079102,2018,THOMPSON 96
0.658239185810089,0.955002069473267,1.03072106838226,0.915504276752472,1.11398875713348,1.59507060050964,1.73965120315552,1.77759456634521,1.84233474731445,2.40449237823486,0.717965483665466,1.27777075767517,0.784996807575226,5.82571363449097,1.52267146110535,5.82571363449097,1.82738769054413,-151.359603881836,-90.2419967651367,2019,THOMPSON 96
0.413492262363434,0.556859195232391,0.612231552600861,0.559315919876099,0.686684966087341,1.08113610744476,1.21842110157013,1.25488901138306,1.28921949863434,1.70508205890656,0.215081691741943,0.72811084985733,0.420487195253372,3.48649787902832,1.19859600067139,3.48649787902832,1.33112072944641,-256.916381835938,-153.857421875,2020,THOMPSON 96
0.342725872993469,0.439680486917496,0.807414591312408,0.767805397510529,1.41745150089264,3.4443302154541,4.11702108383179,4.21318244934082,4.37436008453369,5.22316932678223,1.07705020904541,2.55631303787231,1.68979477882385,12.0697221755981,7.91680860519409,12.0697221755981,8.02319622039795,-137.301742553711,-81.8828964233398,2018,TIMCO 14 CR
0.290588915348053,0.40231066942215,0.666809797286987,0.708898842334747,1.15469741821289,2.4654905796051,2.91435408592224,2.98119711875916,3.10436916351318,3.78585934638977,0.993280708789825,2.08605432510376,1.5261253118515,9.71185493469238,5.78123235702515,9.71185493469238,5.54553174972534,-155.967208862305,-90.3855056762695,2019,TIMCO 14 CR
0.150671914219856,0.223123401403427,0.402431100606918,0.403393447399139,0.717838644981384,1.67825520038605,2.01353001594543,2.08940577507019,2.15010857582092,2.96884536743164,7.17841148376465,1.30916130542755,0.888380467891693,6.20602512359619,4.06824493408203,6.20602512359619,4.05783271789551,-263.220916748047,-156.320037841797,2020,TIMCO 14 CR
