Year,Field,B1_median,B2_median,B3_median,B4_median,B5_median,B6_median,B7_median,B8_median,B8A_median,B9_median,B10_median,B11_median,B12_median,EVI_median,GNDVI_median,NDMI_median,NDVI_median,VH_median,VV_median,min_Temp,max_Temp,mean_Temp,sum_Temp,median_Temp,stdv_Temp,min_Hum,max_Hum,mean_Hum,sum_Hum,median_Hum,stdv_Hum,min_GGD,max_GGD,mean_GGD,sum_GGD,median_GGD,stdv_GGD,min_Evapo,max_Evapo,mean_Evapo,sum_Evapo,median_Evapo,stdv_Evapo,N.Unit.He,K20.Unit.He,P.Unit.He,CaO.Unit.He,MgO.Unit.He
2019,TIMCO 14 CR,0.0309236235916615,0.0427411533892155,0.0695041418075562,0.076306588947773,0.120926007628441,0.236285835504532,0.272266447544098,0.279735893011093,0.290337294340134,0.390220016241074,0.04680160805583,0.213869690895081,0.160281747579575,0.357686132192612,0.595640599727631,0.130024328827858,0.566704332828522,-17.0567436218262,-9.94026756286621,10.3464285714286,21.1979166666667,16.9612296898911,1560.43313146998,17.3450181159421,2.85399288071626,47.7083333333333,87.7142857142857,67.4857307888499,6208.68723257419,67.78125,8.34904481949112,10.35,21.2,16.9610869565217,1560.42,17.345,2.85404338451733,0.09,4.96,3.7904347826087,348.72,4.045,1.07504041635599,113,100,30,14.4,50
2020,CRIMSON 04,0.0358399376273155,0.0364204868674278,0.0645239651203156,0.0677580013871193,0.123139850795269,0.238080561161041,0.271686047315598,0.285154044628143,0.296528905630112,0.428108006715775,0.504233300685883,0.229056879878044,0.158019095659256,0.38164409995079,0.623100638389587,0.0998882725834846,0.604214131832123,-16.6395511627197,-9.86571598052979,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,100
2020,CRIMSON 99-00,0.0388024896383286,0.0471476130187511,0.0713573694229126,0.0844643861055374,0.12960247695446,0.219849869608879,0.251357972621918,0.26596212387085,0.280220001935959,0.431385487318039,2.3036425113678,0.252195954322815,0.18405993282795,0.315999001264572,0.560811400413513,0.0155486995354295,0.498786926269531,-16.77783203125,-10.0621643066406,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,160,320,60,64,300
2020,INIAGRAPE ONE 14,0.0193543508648872,0.0220400560647249,0.0540325902402401,0.0407077446579933,0.100560963153839,0.306044667959213,0.385922968387604,0.396657466888428,0.408210754394531,0.431359678506851,0.081025019288063,0.182205200195312,0.104335650801659,0.599751591682434,0.759616136550903,0.369805812835693,0.808183073997498,-18.0162448883057,-11.3170127868652,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
2020,INIAGRAPE ONE 15,0.0113236457109451,0.0198985859751701,0.0510233230888844,0.0349332913756371,0.0956930816173553,0.301167130470276,0.380471259355545,0.387443840503693,0.402601480484009,0.45909172296524,0.0593649260699749,0.175649255514145,0.0929749608039856,0.603105127811432,0.77131187915802,0.386891663074493,0.832596004009247,-16.7209892272949,-10.324164390564,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,140,220,30,48,200
2020,SABLE 14,0.131126686930656,0.176931649446487,0.196492478251457,0.196885734796524,0.224938929080963,0.319177716970444,0.356006443500519,0.362452924251556,0.373881071805954,0.435549706220627,0.376683592796326,0.246050924062729,0.151130005717278,0.337824106216431,0.289392918348312,0.177072569727898,0.289018154144287,-17.290699005127,-10.303316116333,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,81,180,30,28.8,200
2020,SABLE 16,0.0456862077116966,0.0498223304748535,0.0786935985088348,0.0986949577927589,0.142825990915298,0.241030246019363,0.281020969152451,0.294804602861404,0.312497735023499,0.412219762802124,0.152419403195381,0.264095276594162,0.191699907183647,0.324924498796463,0.565411329269409,0.0462769567966461,0.482313990592957,-17.6539421081543,-10.5116901397705,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,0,60,30,0,200
2020,THOMPSON 00,0.0808258950710297,0.107417322695255,0.126552671194077,0.135091543197632,0.17054371535778,0.238232597708702,0.261535972356796,0.274167597293854,0.286088705062866,0.442822903394699,3.08839774131775,0.237088531255722,0.155749246478081,0.272375375032425,0.373101592063904,0.0780114382505417,0.344438880681992,-17.0319023132324,-10.1924753189087,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
2020,THOMPSON 07,0.102809265255928,0.139378443360329,0.158117324113846,0.141329854726791,0.179647251963615,0.311452984809875,0.355595052242279,0.368061304092407,0.380749881267548,0.467140018939972,0.0394134595990181,0.202008754014969,0.115018434822559,0.491988152265549,0.378512501716614,0.290344953536987,0.424227267503738,-16.9143047332764,-10.024001121521,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
2020,THOMPSON 08,0.107900269329548,0.179501205682755,0.210168153047562,0.191354259848595,0.227911248803139,0.347476601600647,0.389313846826553,0.402517318725586,0.409612089395523,0.515161216259003,0.0874941051006317,0.222160801291466,0.124833837151527,0.447967648506165,0.304802685976028,0.28628733754158,0.348989188671112,-16.9259471893311,-10.1419267654419,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,42,60,30,29.5,150
2020,THOMPSON 96,0.115407280623913,0.156112536787987,0.173039019107819,0.159924313426018,0.194838270545006,0.319498509168625,0.359605520963669,0.369742065668106,0.380265295505524,0.493130087852478,0.0565992556512356,0.208631366491318,0.119953736662865,0.46588072180748,0.341352492570877,0.276687175035477,0.38356602191925,-17.0130767822266,-10.1309871673584,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,50,60,30,29.5,100
2020,TIMCO 14 CR,0.026020860299468,0.0356133729219437,0.0644349604845047,0.064350813627243,0.11560346186161,0.261907398700714,0.311260253190994,0.324889659881592,0.332999467849731,0.460569828748703,0.865827858448029,0.208440661430359,0.142812490463257,0.448463320732117,0.653576791286469,0.206909328699112,0.653106570243835,-17.1343593597412,-10.3409423828125,10.4145833333333,23.5104166666667,17.7630491551721,1634.20052227583,18.0552083333334,3.15971332639956,43.3333333333333,81.2291666666667,60.4453723589614,5560.97425702445,59.7570921985815,8.24047979796525,10.41,23.51,17.763152173913,1634.21,18.055,3.15982470279805,1.26,6.29,4.62760869565217,425.74,4.75,1.10646190855736,80,160,30,32,200
